~id, ~from, ~to, ~label, weight:Int
e5055, p254, t2528, ok boomer, 1
e5056, t2528, p254, ok boomer, 1
e5057, p255, t2529, ok boomer, 25
e5058, t2529, p255, ok boomer, 25
e5059, p255, t1979, ok boomer, 3
e5060, t1979, p255, ok boomer, 3
e5061, p255, t2531, ok boomer, 3
e5062, t2531, p255, ok boomer, 3
e5063, p255, t2532, ok boomer, 3
e5064, t2532, p255, ok boomer, 3
e5065, p255, t2533, ok boomer, 2
e5066, t2533, p255, ok boomer, 2
e5067, p255, t2534, ok boomer, 2
e5068, t2534, p255, ok boomer, 2
e5069, p255, t2535, ok boomer, 2
e5070, t2535, p255, ok boomer, 2
e5071, p255, t2536, ok boomer, 2
e5072, t2536, p255, ok boomer, 2
e5073, p255, t2537, ok boomer, 2
e5074, t2537, p255, ok boomer, 2
e5075, p255, t2538, ok boomer, 2
e5076, t2538, p255, ok boomer, 2
e5077, p256, t2539, ok boomer, 25
e5078, t2539, p256, ok boomer, 25
e5079, p256, t2540, ok boomer, 25
e5080, t2540, p256, ok boomer, 25
e5081, p256, t2541, ok boomer, 25
e5082, t2541, p256, ok boomer, 25
e5083, p256, t2542, ok boomer, 25
e5084, t2542, p256, ok boomer, 25
e5085, p256, t2543, ok boomer, 25
e5086, t2543, p256, ok boomer, 25
e5087, p256, t2544, ok boomer, 25
e5088, t2544, p256, ok boomer, 25
e5089, p256, t2545, ok boomer, 25
e5090, t2545, p256, ok boomer, 25
e5091, p256, t2546, ok boomer, 25
e5092, t2546, p256, ok boomer, 25
e5093, p256, t2547, ok boomer, 25
e5094, t2547, p256, ok boomer, 25
e5095, p256, t2548, ok boomer, 25
e5096, t2548, p256, ok boomer, 25
e5097, p257, t2549, ok boomer, 2
e5098, t2549, p257, ok boomer, 2
e5099, p257, t2550, ok boomer, 2
e5100, t2550, p257, ok boomer, 2
e5101, p257, t2551, ok boomer, 2
e5102, t2551, p257, ok boomer, 2
e5103, p257, t2552, ok boomer, 1
e5104, t2552, p257, ok boomer, 1
e5105, p257, t2518, ok boomer, 1
e5106, t2518, p257, ok boomer, 1
e5107, p257, t2554, ok boomer, 1
e5108, t2554, p257, ok boomer, 1
e5109, p257, t2555, ok boomer, 1
e5110, t2555, p257, ok boomer, 1
e5111, p257, t2556, ok boomer, 1
e5112, t2556, p257, ok boomer, 1
e5113, p257, t2557, ok boomer, 1
e5114, t2557, p257, ok boomer, 1
e5115, p257, t2558, ok boomer, 1
e5116, t2558, p257, ok boomer, 1
e5117, p258, t2559, ok boomer, 4
e5118, t2559, p258, ok boomer, 4
e5119, p258, t544, ok boomer, 3
e5120, t544, p258, ok boomer, 3
e5121, p258, t2561, ok boomer, 3
e5122, t2561, p258, ok boomer, 3
e5123, p258, t2562, ok boomer, 3
e5124, t2562, p258, ok boomer, 3
e5125, p258, t2563, ok boomer, 3
e5126, t2563, p258, ok boomer, 3
e5127, p258, t2564, ok boomer, 2
e5128, t2564, p258, ok boomer, 2
e5129, p258, t2565, ok boomer, 2
e5130, t2565, p258, ok boomer, 2
e5131, p258, t2566, ok boomer, 2
e5132, t2566, p258, ok boomer, 2
e5133, p258, t2567, ok boomer, 2
e5134, t2567, p258, ok boomer, 2
e5135, p258, t2568, ok boomer, 2
e5136, t2568, p258, ok boomer, 2
e5137, p259, t2569, ok boomer, 11
e5138, t2569, p259, ok boomer, 11
e5139, p259, t2570, ok boomer, 6
e5140, t2570, p259, ok boomer, 6
e5141, p259, t2571, ok boomer, 6
e5142, t2571, p259, ok boomer, 6
e5143, p259, t2572, ok boomer, 6
e5144, t2572, p259, ok boomer, 6
e5145, p259, t2573, ok boomer, 6
e5146, t2573, p259, ok boomer, 6
e5147, p259, t2574, ok boomer, 5
e5148, t2574, p259, ok boomer, 5
e5149, p259, t2575, ok boomer, 5
e5150, t2575, p259, ok boomer, 5
e5151, p259, t2576, ok boomer, 5
e5152, t2576, p259, ok boomer, 5
e5153, p259, t2577, ok boomer, 4
e5154, t2577, p259, ok boomer, 4
e5155, p259, t2578, ok boomer, 4
e5156, t2578, p259, ok boomer, 4
e5157, p260, t2579, ok boomer, 25
e5158, t2579, p260, ok boomer, 25
e5159, p260, t2580, ok boomer, 25
e5160, t2580, p260, ok boomer, 25
e5161, p260, t379, ok boomer, 25
e5162, t379, p260, ok boomer, 25
e5163, p260, t2582, ok boomer, 25
e5164, t2582, p260, ok boomer, 25
e5165, p260, t2583, ok boomer, 25
e5166, t2583, p260, ok boomer, 25
e5167, p260, t2584, ok boomer, 25
e5168, t2584, p260, ok boomer, 25
e5169, p260, t2585, ok boomer, 25
e5170, t2585, p260, ok boomer, 25
e5171, p260, t805, ok boomer, 24
e5172, t805, p260, ok boomer, 24
e5173, p260, t163, ok boomer, 24
e5174, t163, p260, ok boomer, 24
e5175, p260, t2588, ok boomer, 24
e5176, t2588, p260, ok boomer, 24
e5177, p261, t545, ok boomer, 6
e5178, t545, p261, ok boomer, 6
e5179, p261, t1377, ok boomer, 4
e5180, t1377, p261, ok boomer, 4
e5181, p261, t2591, ok boomer, 3
e5182, t2591, p261, ok boomer, 3
e5183, p261, t544, ok boomer, 3
e5184, t544, p261, ok boomer, 3
e5185, p261, t2593, ok boomer, 3
e5186, t2593, p261, ok boomer, 3
e5187, p261, t2594, ok boomer, 2
e5188, t2594, p261, ok boomer, 2
e5189, p261, t2595, ok boomer, 2
e5190, t2595, p261, ok boomer, 2
e5191, p261, t2596, ok boomer, 2
e5192, t2596, p261, ok boomer, 2
e5193, p261, t2346, ok boomer, 2
e5194, t2346, p261, ok boomer, 2
e5195, p261, t2598, ok boomer, 2
e5196, t2598, p261, ok boomer, 2
e5197, p262, t2599, ok boomer, 3
e5198, t2599, p262, ok boomer, 3
e5199, p262, t2600, ok boomer, 3
e5200, t2600, p262, ok boomer, 3
e5201, p262, t2601, ok boomer, 3
e5202, t2601, p262, ok boomer, 3
e5203, p262, t2602, ok boomer, 2
e5204, t2602, p262, ok boomer, 2
e5205, p262, t2603, ok boomer, 2
e5206, t2603, p262, ok boomer, 2
e5207, p262, t2604, ok boomer, 2
e5208, t2604, p262, ok boomer, 2
e5209, p262, t2605, ok boomer, 2
e5210, t2605, p262, ok boomer, 2
e5211, p262, t2606, ok boomer, 2
e5212, t2606, p262, ok boomer, 2
e5213, p262, t2607, ok boomer, 2
e5214, t2607, p262, ok boomer, 2
e5215, p262, t2608, ok boomer, 2
e5216, t2608, p262, ok boomer, 2
e5217, p263, t2515, ok boomer, 3
e5218, t2515, p263, ok boomer, 3
e5219, p263, t2610, ok boomer, 3
e5220, t2610, p263, ok boomer, 3
e5221, p263, t2611, ok boomer, 2
e5222, t2611, p263, ok boomer, 2
e5223, p263, t2612, ok boomer, 2
e5224, t2612, p263, ok boomer, 2
e5225, p263, t2500, ok boomer, 2
e5226, t2500, p263, ok boomer, 2
e5227, p263, t2614, ok boomer, 2
e5228, t2614, p263, ok boomer, 2
e5229, p263, t2615, ok boomer, 2
e5230, t2615, p263, ok boomer, 2
e5231, p263, t2616, ok boomer, 2
e5232, t2616, p263, ok boomer, 2
e5233, p263, t2617, ok boomer, 2
e5234, t2617, p263, ok boomer, 2
e5235, p263, t2594, ok boomer, 2
e5236, t2594, p263, ok boomer, 2
e5237, p264, t2619, ok boomer, 2
e5238, t2619, p264, ok boomer, 2
e5239, p264, t2620, ok boomer, 1
e5240, t2620, p264, ok boomer, 1
e5241, p264, t544, ok boomer, 1
e5242, t544, p264, ok boomer, 1
e5243, p264, t2622, ok boomer, 1
e5244, t2622, p264, ok boomer, 1
e5245, p264, t2623, ok boomer, 1
e5246, t2623, p264, ok boomer, 1
e5247, p264, t2624, ok boomer, 1
e5248, t2624, p264, ok boomer, 1
e5249, p264, t2625, ok boomer, 1
e5250, t2625, p264, ok boomer, 1
e5251, p264, t2626, ok boomer, 1
e5252, t2626, p264, ok boomer, 1
e5253, p264, t2627, ok boomer, 1
e5254, t2627, p264, ok boomer, 1
e5255, p264, t2628, ok boomer, 1
e5256, t2628, p264, ok boomer, 1
e5257, p265, t545, ok boomer, 19
e5258, t545, p265, ok boomer, 19
e5259, p265, t2630, ok boomer, 2
e5260, t2630, p265, ok boomer, 2
e5261, p265, t2631, ok boomer, 2
e5262, t2631, p265, ok boomer, 2
e5263, p265, t2632, ok boomer, 2
e5264, t2632, p265, ok boomer, 2
e5265, p265, t2633, ok boomer, 1
e5266, t2633, p265, ok boomer, 1
e5267, p265, t2634, ok boomer, 1
e5268, t2634, p265, ok boomer, 1
e5269, p265, t2635, ok boomer, 1
e5270, t2635, p265, ok boomer, 1
e5271, p265, t2636, ok boomer, 1
e5272, t2636, p265, ok boomer, 1
e5273, p265, t2637, ok boomer, 1
e5274, t2637, p265, ok boomer, 1
e5275, p265, t2638, ok boomer, 1
e5276, t2638, p265, ok boomer, 1
e5277, p266, t2499, ok boomer, 24
e5278, t2499, p266, ok boomer, 24
e5279, p266, t2640, ok boomer, 24
e5280, t2640, p266, ok boomer, 24
e5281, p266, t2641, ok boomer, 8
e5282, t2641, p266, ok boomer, 8
e5283, p266, t2642, ok boomer, 2
e5284, t2642, p266, ok boomer, 2
e5285, p266, t2643, ok boomer, 2
e5286, t2643, p266, ok boomer, 2
e5287, p266, t2644, ok boomer, 2
e5288, t2644, p266, ok boomer, 2
e5289, p266, t2645, ok boomer, 1
e5290, t2645, p266, ok boomer, 1
e5291, p266, t545, ok boomer, 1
e5292, t545, p266, ok boomer, 1
e5293, p266, t544, ok boomer, 1
e5294, t544, p266, ok boomer, 1
e5295, p266, t2648, ok boomer, 1
e5296, t2648, p266, ok boomer, 1
e5297, p267, t2649, ok boomer, 3
e5298, t2649, p267, ok boomer, 3
e5299, p267, t2483, ok boomer, 1
e5300, t2483, p267, ok boomer, 1
e5301, p267, t2651, ok boomer, 1
e5302, t2651, p267, ok boomer, 1
e5303, p267, t1289, ok boomer, 1
e5304, t1289, p267, ok boomer, 1
e5305, p267, t2653, ok boomer, 1
e5306, t2653, p267, ok boomer, 1
e5307, p267, t2654, ok boomer, 1
e5308, t2654, p267, ok boomer, 1
e5309, p267, t2655, ok boomer, 1
e5310, t2655, p267, ok boomer, 1
e5311, p267, t2656, ok boomer, 1
e5312, t2656, p267, ok boomer, 1
e5313, p267, t2657, ok boomer, 1
e5314, t2657, p267, ok boomer, 1
e5315, p267, t2658, ok boomer, 1
e5316, t2658, p267, ok boomer, 1
e5317, p268, t2659, ok boomer, 25
e5318, t2659, p268, ok boomer, 25
e5319, p268, t2660, ok boomer, 2
e5320, t2660, p268, ok boomer, 2
e5321, p268, t2483, ok boomer, 1
e5322, t2483, p268, ok boomer, 1
e5323, p268, t2662, ok boomer, 1
e5324, t2662, p268, ok boomer, 1
e5325, p268, t2663, ok boomer, 1
e5326, t2663, p268, ok boomer, 1
e5327, p268, t2664, ok boomer, 1
e5328, t2664, p268, ok boomer, 1
e5329, p268, t2665, ok boomer, 1
e5330, t2665, p268, ok boomer, 1
e5331, p268, t2666, ok boomer, 1
e5332, t2666, p268, ok boomer, 1
e5333, p268, t2667, ok boomer, 1
e5334, t2667, p268, ok boomer, 1
e5335, p268, t2668, ok boomer, 1
e5336, t2668, p268, ok boomer, 1
e5337, p269, t2669, ok boomer, 25
e5338, t2669, p269, ok boomer, 25
e5339, p269, t2670, ok boomer, 25
e5340, t2670, p269, ok boomer, 25
e5341, p269, t545, ok boomer, 25
e5342, t545, p269, ok boomer, 25
e5343, p269, t2616, ok boomer, 3
e5344, t2616, p269, ok boomer, 3
e5345, p269, t2673, ok boomer, 3
e5346, t2673, p269, ok boomer, 3
e5347, p269, t2566, ok boomer, 2
e5348, t2566, p269, ok boomer, 2
e5349, p269, t2675, ok boomer, 2
e5350, t2675, p269, ok boomer, 2
e5351, p269, t2676, ok boomer, 2
e5352, t2676, p269, ok boomer, 2
e5353, p269, t2677, ok boomer, 2
e5354, t2677, p269, ok boomer, 2
e5355, p269, t2678, ok boomer, 2
e5356, t2678, p269, ok boomer, 2
e5357, p270, t2679, ok boomer, 10
e5358, t2679, p270, ok boomer, 10
e5359, p270, t2680, ok boomer, 6
e5360, t2680, p270, ok boomer, 6
e5361, p270, t2681, ok boomer, 5
e5362, t2681, p270, ok boomer, 5
e5363, p270, t2682, ok boomer, 5
e5364, t2682, p270, ok boomer, 5
e5365, p270, t2683, ok boomer, 5
e5366, t2683, p270, ok boomer, 5
e5367, p270, t2684, ok boomer, 5
e5368, t2684, p270, ok boomer, 5
e5369, p270, t2685, ok boomer, 5
e5370, t2685, p270, ok boomer, 5
e5371, p270, t2686, ok boomer, 3
e5372, t2686, p270, ok boomer, 3
e5373, p270, t2687, ok boomer, 3
e5374, t2687, p270, ok boomer, 3
e5375, p270, t2688, ok boomer, 3
e5376, t2688, p270, ok boomer, 3
e5377, p271, t805, ok boomer, 20
e5378, t805, p271, ok boomer, 20
e5379, p271, t2690, ok boomer, 20
e5380, t2690, p271, ok boomer, 20
e5381, p271, t2691, ok boomer, 20
e5382, t2691, p271, ok boomer, 20
e5383, p271, t2692, ok boomer, 20
e5384, t2692, p271, ok boomer, 20
e5385, p271, t2537, ok boomer, 3
e5386, t2537, p271, ok boomer, 3
e5387, p271, t2694, ok boomer, 3
e5388, t2694, p271, ok boomer, 3
e5389, p271, t2695, ok boomer, 3
e5390, t2695, p271, ok boomer, 3
e5391, p271, t2580, ok boomer, 3
e5392, t2580, p271, ok boomer, 3
e5393, p271, t2697, ok boomer, 2
e5394, t2697, p271, ok boomer, 2
e5395, p271, t2698, ok boomer, 2
e5396, t2698, p271, ok boomer, 2
e5397, p272, t544, ok boomer, 15
e5398, t544, p272, ok boomer, 15
e5399, p272, t2700, ok boomer, 11
e5400, t2700, p272, ok boomer, 11
e5401, p272, t545, ok boomer, 9
e5402, t545, p272, ok boomer, 9
e5403, p272, t2485, ok boomer, 9
e5404, t2485, p272, ok boomer, 9
e5405, p272, t2703, ok boomer, 8
e5406, t2703, p272, ok boomer, 8
e5407, p272, t2594, ok boomer, 7
e5408, t2594, p272, ok boomer, 7
e5409, p272, t2705, ok boomer, 7
e5410, t2705, p272, ok boomer, 7
e5411, p272, t2706, ok boomer, 7
e5412, t2706, p272, ok boomer, 7
e5413, p272, t2651, ok boomer, 7
e5414, t2651, p272, ok boomer, 7
e5415, p272, t2708, ok boomer, 7
e5416, t2708, p272, ok boomer, 7
e5417, p273, t2482, ok boomer, 7
e5418, t2482, p273, ok boomer, 7
e5419, p273, t545, ok boomer, 5
e5420, t545, p273, ok boomer, 5
e5421, p273, t2711, ok boomer, 5
e5422, t2711, p273, ok boomer, 5
e5423, p273, t2712, ok boomer, 3
e5424, t2712, p273, ok boomer, 3
e5425, p273, t2713, ok boomer, 2
e5426, t2713, p273, ok boomer, 2
e5427, p273, t2714, ok boomer, 2
e5428, t2714, p273, ok boomer, 2
e5429, p273, t2715, ok boomer, 2
e5430, t2715, p273, ok boomer, 2
e5431, p273, t2716, ok boomer, 2
e5432, t2716, p273, ok boomer, 2
e5433, p273, t2717, ok boomer, 2
e5434, t2717, p273, ok boomer, 2
e5435, p273, t2718, ok boomer, 2
e5436, t2718, p273, ok boomer, 2
e5437, p274, t545, ok boomer, 7
e5438, t545, p274, ok boomer, 7
e5439, p274, t2720, ok boomer, 5
e5440, t2720, p274, ok boomer, 5
e5441, p274, t1611, ok boomer, 3
e5442, t1611, p274, ok boomer, 3
e5443, p274, t2722, ok boomer, 2
e5444, t2722, p274, ok boomer, 2
e5445, p274, t2723, ok boomer, 2
e5446, t2723, p274, ok boomer, 2
e5447, p274, t2724, ok boomer, 2
e5448, t2724, p274, ok boomer, 2
e5449, p274, t2725, ok boomer, 2
e5450, t2725, p274, ok boomer, 2
e5451, p274, t2726, ok boomer, 2
e5452, t2726, p274, ok boomer, 2
e5453, p274, t2727, ok boomer, 2
e5454, t2727, p274, ok boomer, 2
e5455, p274, t2576, ok boomer, 1
e5456, t2576, p274, ok boomer, 1
e5457, p275, t545, ok boomer, 24
e5458, t545, p275, ok boomer, 24
e5459, p275, t2730, ok boomer, 7
e5460, t2730, p275, ok boomer, 7
e5461, p275, t2731, ok boomer, 6
e5462, t2731, p275, ok boomer, 6
e5463, p275, t2732, ok boomer, 5
e5464, t2732, p275, ok boomer, 5
e5465, p275, t2733, ok boomer, 3
e5466, t2733, p275, ok boomer, 3
e5467, p275, t2734, ok boomer, 3
e5468, t2734, p275, ok boomer, 3
e5469, p275, t2735, ok boomer, 3
e5470, t2735, p275, ok boomer, 3
e5471, p275, t2616, ok boomer, 2
e5472, t2616, p275, ok boomer, 2
e5473, p275, t2673, ok boomer, 2
e5474, t2673, p275, ok boomer, 2
e5475, p275, t2738, ok boomer, 2
e5476, t2738, p275, ok boomer, 2
e5477, p276, t2739, ok boomer, 14
e5478, t2739, p276, ok boomer, 14
e5479, p276, t807, ok boomer, 13
e5480, t807, p276, ok boomer, 13
e5481, p276, t2741, ok boomer, 9
e5482, t2741, p276, ok boomer, 9
e5483, p276, t2742, ok boomer, 9
e5484, t2742, p276, ok boomer, 9
e5485, p276, t2743, ok boomer, 9
e5486, t2743, p276, ok boomer, 9
e5487, p276, t544, ok boomer, 7
e5488, t544, p276, ok boomer, 7
e5489, p276, t2745, ok boomer, 7
e5490, t2745, p276, ok boomer, 7
e5491, p276, t2510, ok boomer, 6
e5492, t2510, p276, ok boomer, 6
e5493, p276, t2747, ok boomer, 5
e5494, t2747, p276, ok boomer, 5
e5495, p276, t2748, ok boomer, 4
e5496, t2748, p276, ok boomer, 4
